per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
642,5,0,3,1,0,15
642,5,2,0,1,0,54.4
642,5,0,2,1,0,5
642,5,1,0,1,0,74.7
642,5,0,1,1,0,6
642,6,3,0,1,0,221.5
642,6,0,3,1,0,4
642,6,3,0,1,1,220
642,6,2,0,1,0,265.7
642,6,0,2,1,0,4
642,6,2,0,1,1,257
642,6,1,0,1,0,496.2
642,6,0,1,1,0,3
642,6,1,0,1,1,486
641,7,3,0,1,1,134
641,7,0,3,1,1,17
641,7,2,0,1,1,475
641,7,0,2,1,1,6
641,7,1,0,1,1,626
641,7,0,1,1,1,6
641,1,3,0,1,1,279
641,1,2,0,1,1,494
641,1,1,0,1,1,796
641,4,3,0,1,1,175
641,4,0,3,1,1,14
641,4,2,0,1,1,518
641,4,0,2,1,1,5
641,4,1,0,1,1,708
641,4,0,1,1,1,5
641,3,3,0,1,0,39.2
641,3,0,3,1,0,7
641,3,3,0,1,1,39
641,3,2,0,1,0,45.1
641,3,0,2,1,0,6
641,3,2,0,1,1,42
641,3,1,0,1,0,85.8
641,3,0,1,1,0,5
641,3,1,0,1,1,83
641,8,3,0,1,0,9.5
641,8,0,3,1,0,17
641,8,2,0,1,0,39.3
641,8,0,2,1,0,6
641,8,1,0,1,0,50
641,8,0,1,1,0,6
641,2,3,0,1,0,25.3
641,2,2,0,1,0,50.3
641,2,1,0,1,0,77.7
641,5,3,0,1,0,16.3
641,5,0,3,1,0,14
641,5,2,0,1,0,50.1
641,5,0,2,1,0,5
641,5,1,0,1,0,67.8
641,5,0,1,1,0,5
641,6,3,0,1,0,212.8
641,6,0,3,1,0,4
641,6,3,0,1,1,211
641,6,2,0,1,0,255.1
641,6,0,2,1,0,4
641,6,2,0,1,1,253
641,6,1,0,1,0,478.1
641,6,0,1,1,0,3
641,6,1,0,1,1,474
640,7,3,0,1,1,174
640,7,0,3,1,1,18
640,7,2,0,1,1,494
640,7,0,2,1,1,6
640,7,1,0,1,1,671
640,7,0,1,1,1,6
640,1,3,0,1,1,224
640,1,2,0,1,1,485
640,1,1,0,1,1,732
640,4,3,0,1,1,240
640,4,0,3,1,1,16
640,4,2,0,1,1,504
640,4,0,2,1,1,5
640,4,1,0,1,1,753
640,4,0,1,1,1,6
640,3,3,0,1,0,34.5
640,3,0,3,1,0,8
640,3,3,0,1,1,35
640,3,2,0,1,0,44.2
640,3,0,2,1,0,6
640,3,2,0,1,1,44
640,3,1,0,1,0,80.6
640,3,0,1,1,0,5
640,3,1,0,1,1,81
640,8,3,0,1,0,14.5
640,8,0,3,1,0,18
640,8,2,0,1,0,37.6
640,8,0,2,1,0,6
640,8,1,0,1,0,52.3
640,8,0,1,1,0,6
640,2,3,0,1,0,17.7
640,2,2,0,1,0,44.5
640,2,1,0,1,0,64.1
640,5,3,0,1,0,19.5
640,5,0,3,1,0,16
640,5,2,0,1,0,46.6
640,5,0,2,1,0,5
640,5,1,0,1,0,66.8
640,5,0,1,1,0,6
640,6,3,0,1,0,206.6
640,6,0,3,1,0,4
640,6,3,0,1,1,207
640,6,2,0,1,0,245
640,6,0,2,1,0,4
640,6,2,0,1,1,246
640,6,1,0,1,0,462.1
640,6,0,1,1,0,3
640,6,1,0,1,1,463
639,7,3,0,1,1,136
639,7,0,3,1,1,17
639,7,2,0,1,1,434
639,7,0,2,1,1,6
639,7,1,0,1,1,582
639,7,0,1,1,1,6
639,1,3,0,1,1,299
639,1,2,0,1,1,482
639,1,1,0,1,1,806
639,4,3,0,1,1,213
639,4,0,3,1,1,15
639,4,2,0,1,1,472
639,4,0,2,1,1,5
639,4,1,0,1,1,695
639,4,0,1,1,1,6
639,3,3,0,1,0,40.4
639,3,0,3,1,0,8
639,3,3,0,1,1,39
639,3,2,0,1,0,45.2
639,3,0,2,1,0,6
639,3,2,0,1,1,44
639,3,1,0,1,0,87.6
639,3,0,1,1,0,5
639,3,1,0,1,1,85
639,8,3,0,1,0,9.9
639,8,0,3,1,0,17
639,8,2,0,1,0,33.6
639,8,0,2,1,0,6
639,8,1,0,1,0,44.4
639,8,0,1,1,0,6
639,2,3,0,1,0,24.5
639,2,2,0,1,0,42.9
639,2,1,0,1,0,69.5
639,5,3,0,1,0,17.1
639,5,0,3,1,0,15
639,5,2,0,1,0,40.2
639,5,0,2,1,0,5
639,5,1,0,1,0,58
639,5,0,1,1,0,6
639,6,3,0,1,0,202.6
639,6,0,3,1,0,4
639,6,3,0,1,1,202
639,6,2,0,1,0,236.5
639,6,0,2,1,0,4
639,6,2,0,1,1,246
639,6,1,0,1,0,449.3
639,6,0,1,1,0,3
639,6,1,0,1,1,458
638,7,3,0,1,1,136
638,7,0,3,1,1,19
638,7,2,0,1,1,421
638,7,0,2,1,1,6
638,7,1,0,1,1,561
638,7,0,1,1,1,7
638,1,3,0,1,1,221
638,1,2,0,1,1,493
638,1,1,0,1,1,738
638,4,3,0,1,1,230
638,4,0,3,1,1,15
638,4,2,0,1,1,466
638,4,0,2,1,1,5
638,4,1,0,1,1,704
638,4,0,1,1,1,6
638,3,3,0,1,0,32.6
638,3,0,3,1,0,9
638,3,3,0,1,1,32
638,3,2,0,1,0,44.2
638,3,0,2,1,0,7
638,3,2,0,1,1,44
638,3,1,0,1,0,78.7
638,3,0,1,1,0,5
638,3,1,0,1,1,78
638,8,3,0,1,0,9.3
638,8,0,3,1,0,19
638,8,2,0,1,0,29.4
638,8,0,2,1,0,6
638,8,1,0,1,0,39
638,8,0,1,1,0,7
638,2,3,0,1,0,16
638,2,2,0,1,0,35.7
638,2,1,0,1,0,53.5
638,5,3,0,1,0,16.9
638,5,0,3,1,0,15
638,5,2,0,1,0,32.2
638,5,0,2,1,0,5
638,5,1,0,1,0,49.7
638,5,0,1,1,0,6
638,6,3,0,1,0,194.4
638,6,0,3,1,0,4
638,6,3,0,1,1,194
638,6,2,0,1,0,230.2
638,6,0,2,1,0,4
638,6,2,0,1,1,245
638,6,1,0,1,0,435.1
638,6,0,1,1,0,3
638,6,1,0,1,1,450
637,7,3,0,1,1,145
637,7,0,3,1,1,18
637,7,2,0,1,1,392
637,7,0,2,1,1,6
637,7,1,0,1,1,545
637,7,0,1,1,1,7
637,1,3,0,1,1,229
637,1,2,0,1,1,462
637,1,1,0,1,1,712
637,4,3,0,1,1,189
637,4,0,3,1,1,14
637,4,2,0,1,1,518
637,4,0,2,1,1,4
637,4,1,0,1,1,723
637,4,0,1,1,1,5
637,3,3,0,1,0,33.5
637,3,0,3,1,0,9
637,3,3,0,1,1,34
637,3,2,0,1,0,39.9
637,3,0,2,1,0,7
637,3,2,0,1,1,42
637,3,1,0,1,0,75
637,3,0,1,1,0,5
637,3,1,0,1,1,78
637,8,3,0,1,0,9.8
637,8,0,3,1,0,18
637,8,2,0,1,0,26
637,8,0,2,1,0,6
637,8,1,0,1,0,36.4
637,8,0,1,1,0,7
637,2,3,0,1,0,15.9
637,2,2,0,1,0,30.5
637,2,1,0,1,0,47.8
637,5,3,0,1,0,13
637,5,0,3,1,0,14
637,5,2,0,1,0,33.1
637,5,0,2,1,0,4
637,5,1,0,1,0,47.2
637,5,0,1,1,0,5
637,6,3,0,1,0,188.7
637,6,0,3,1,0,4
637,6,3,0,1,1,190
637,6,2,0,1,0,227.7
637,6,0,2,1,0,4
637,6,2,0,1,1,241
637,6,1,0,1,0,426.8
637,6,0,1,1,0,3
637,6,1,0,1,1,441
636,7,3,0,1,1,139
636,7,0,3,1,1,19
636,7,2,0,1,1,462
636,7,0,2,1,1,5
636,7,1,0,1,1,610
636,7,0,1,1,1,6
636,1,3,0,1,1,216
636,1,2,0,1,1,458
636,1,1,0,1,1,697
636,4,3,0,1,1,149
636,4,0,3,1,1,15
636,4,2,0,1,1,522
636,4,0,2,1,1,4
636,4,1,0,1,1,694
636,4,0,1,1,1,5
636,3,3,0,1,0,33.3
636,3,0,3,1,0,9
636,3,3,0,1,1,33
636,3,2,0,1,0,42.3
636,3,0,2,1,0,7
636,3,2,0,1,1,44
636,3,1,0,1,0,78.1
636,3,0,1,1,0,5
636,3,1,0,1,1,79
636,8,3,0,1,0,12.6
636,8,0,3,1,0,19
636,8,2,0,1,0,44.8
636,8,0,2,1,0,5
636,8,1,0,1,0,58.3
636,8,0,1,1,0,6
636,2,3,0,1,0,20
636,2,2,0,1,0,29.8
636,2,1,0,1,0,51.6
636,5,3,0,1,0,10.1
636,5,0,3,1,0,15
636,5,2,0,1,0,31
636,5,0,2,1,0,4
636,5,1,0,1,0,42.7
636,5,0,1,1,0,5
636,6,3,0,1,0,185.9
636,6,0,3,1,0,4
636,6,3,0,1,1,188
636,6,2,0,1,0,221.6
636,6,0,2,1,0,4
636,6,2,0,1,1,236
636,6,1,0,1,0,417.7
636,6,0,1,1,0,3
636,6,1,0,1,1,434
635,7,3,0,1,1,118
635,7,0,3,1,1,19
635,7,2,0,1,1,462
635,7,0,2,1,1,6
635,7,1,0,1,1,585
635,7,0,1,1,1,6
635,1,3,0,1,1,235
635,1,2,0,1,1,449
635,1,1,0,1,1,706
635,4,3,0,1,1,237
635,4,0,3,1,1,14
635,4,2,0,1,1,465
635,4,0,2,1,1,4
635,4,1,0,1,1,711
635,4,0,1,1,1,5
635,3,3,0,1,0,27.1
635,3,0,3,1,0,9
635,3,3,0,1,1,29
635,3,2,0,1,0,43.6
635,3,0,2,1,0,7
635,3,2,0,1,1,46
635,3,1,0,1,0,73.8
635,3,0,1,1,0,5
635,3,1,0,1,1,78
635,8,3,0,1,0,9
635,8,0,3,1,0,19
635,8,2,0,1,0,40.7
635,8,0,2,1,0,6
635,8,1,0,1,0,50.1
635,8,0,1,1,0,6
635,2,3,0,1,0,18.5
635,2,2,0,1,0,31.6
635,2,1,0,1,0,51.9
635,5,3,0,1,0,19.6
635,5,0,3,1,0,14
635,5,2,0,1,0,32.7
635,5,0,2,1,0,4
635,5,1,0,1,0,53
635,5,0,1,1,0,5
635,6,3,0,1,0,188.5
635,6,0,3,1,0,4
635,6,3,0,1,1,187
635,6,2,0,1,0,234.9
635,6,0,2,1,0,4
635,6,2,0,1,1,236
635,6,1,0,1,0,433.3
635,6,0,1,1,0,3
635,6,1,0,1,1,433
634,7,3,0,1,1,122
634,7,0,3,1,1,18
634,7,2,0,1,1,438
634,7,0,2,1,1,6
634,7,1,0,1,1,566
634,7,0,1,1,1,6
634,1,3,0,1,1,209
634,1,2,0,1,1,439
634,1,1,0,1,1,671
634,4,3,0,1,1,157
634,4,0,3,1,1,13
634,4,2,0,1,1,439
634,4,0,2,1,1,4
634,4,1,0,1,1,610
634,4,0,1,1,1,5
634,3,3,0,1,0,29.5
634,3,0,3,1,0,9
634,3,3,0,1,1,31
634,3,2,0,1,0,42.8
634,3,0,2,1,0,7
634,3,2,0,1,1,45
634,3,1,0,1,0,75.3
634,3,0,1,1,0,5
634,3,1,0,1,1,79
634,8,3,0,1,0,10.3
634,8,0,3,1,0,18
634,8,2,0,1,0,41.3
634,8,0,2,1,0,6
634,8,1,0,1,0,52.1
634,8,0,1,1,0,6
634,2,3,0,1,0,15.7
634,2,2,0,1,0,34.4
634,2,1,0,1,0,52
634,5,3,0,1,0,15.6
634,5,0,3,1,0,13
634,5,2,0,1,0,36.2
634,5,0,2,1,0,4
634,5,1,0,1,0,53.2
634,5,0,1,1,0,5
634,6,3,0,1,0,178.2
634,6,0,3,1,0,4
634,6,3,0,1,1,177
634,6,2,0,1,0,241.6
634,6,0,2,1,0,4
634,6,2,0,1,1,235
634,6,1,0,1,0,429.5
634,6,0,1,1,0,3
634,6,1,0,1,1,422
633,7,3,0,1,1,167
633,7,0,3,1,1,18
633,7,2,0,1,1,426
633,7,0,2,1,1,6
633,7,1,0,1,1,603
633,7,0,1,1,1,6
633,1,3,0,1,1,164
633,1,2,0,1,1,425
633,1,1,0,1,1,610
633,4,3,0,1,1,226
633,4,0,3,1,1,14
633,4,2,0,1,1,418
633,4,0,2,1,1,4
633,4,1,0,1,1,650
633,4,0,1,1,1,5
633,3,3,0,1,0,31.4
633,3,0,3,1,0,8
633,3,3,0,1,1,31
633,3,2,0,1,0,45
633,3,0,2,1,0,8
633,3,2,0,1,1,45
633,3,1,0,1,0,79.9
633,3,0,1,1,0,5
633,3,1,0,1,1,80
633,8,3,0,1,0,15.3
633,8,0,3,1,0,18
633,8,2,0,1,0,38.4
633,8,0,2,1,0,6
633,8,1,0,1,0,54.7
633,8,0,1,1,0,6
633,2,3,0,1,0,15.1
633,2,2,0,1,0,36.3
633,2,1,0,1,0,53.2
633,5,3,0,1,0,20.9
633,5,0,3,1,0,14
633,5,2,0,1,0,37.3
633,5,0,2,1,0,4
633,5,1,0,1,0,58.8
633,5,0,1,1,0,5
633,6,3,0,1,0,171.7
633,6,0,3,1,0,4
633,6,3,0,1,1,171
633,6,2,0,1,0,248.2
633,6,0,2,1,0,4
633,6,2,0,1,1,237
633,6,1,0,1,0,429.1
633,6,0,1,1,0,3
633,6,1,0,1,1,417
632,7,3,0,1,1,131
632,7,0,3,1,1,17
632,7,2,0,1,1,479
632,7,0,2,1,1,6
632,7,1,0,1,1,614
632,7,0,1,1,1,6
632,1,3,0,1,1,192
632,1,2,0,1,1,428
632,1,1,0,1,1,647
632,4,3,0,1,1,156
632,4,0,3,1,1,14
632,4,2,0,1,1,422
632,4,0,2,1,1,4
632,4,1,0,1,1,585
632,4,0,1,1,1,5
632,3,3,0,1,0,39.4
632,3,0,3,1,0,8
632,3,3,0,1,1,38
632,3,2,0,1,0,45.5
632,3,0,2,1,0,8
632,3,2,0,1,1,45
632,3,1,0,1,0,87.4
632,3,0,1,1,0,5
632,3,1,0,1,1,86
632,8,3,0,1,0,14.7
632,8,0,3,1,0,17
632,8,2,0,1,0,42.1
632,8,0,2,1,0,6
632,8,1,0,1,0,57.3
632,8,0,1,1,0,6
632,2,3,0,1,0,18.4
632,2,2,0,1,0,41.6
632,2,1,0,1,0,62.6
632,5,3,0,1,0,14.5
632,5,0,3,1,0,14
632,5,2,0,1,0,39.4
632,5,0,2,1,0,4
632,5,1,0,1,0,54.5
632,5,0,1,1,0,5
632,6,3,0,1,0,164.3
632,6,0,3,1,0,5
632,6,3,0,1,1,166
632,6,2,0,1,0,250.6
632,6,0,2,1,0,4
632,6,2,0,1,1,238
632,6,1,0,1,0,424.7
632,6,0,1,1,0,3
632,6,1,0,1,1,414
631,7,3,0,1,1,138
631,7,0,3,1,1,19
631,7,2,0,1,1,488
631,7,0,2,1,1,6
631,7,1,0,1,1,634
631,7,0,1,1,1,6
631,1,3,0,1,1,182
631,1,2,0,1,1,416
631,1,1,0,1,1,621
631,4,3,0,1,1,181
631,4,0,3,1,1,15
631,4,2,0,1,1,432
631,4,0,2,1,1,4
631,4,1,0,1,1,623
631,4,0,1,1,1,5
631,3,3,0,1,0,35.5
631,3,0,3,1,0,8
631,3,3,0,1,1,35
631,3,2,0,1,0,43.4
631,3,0,2,1,0,7
631,3,2,0,1,1,44
631,3,1,0,1,0,80.7
631,3,0,1,1,0,5
631,3,1,0,1,1,81
631,8,3,0,1,0,12.6
631,8,0,3,1,0,19
631,8,2,0,1,0,40.2
631,8,0,2,1,0,6
631,8,1,0,1,0,53.6
631,8,0,1,1,0,6
631,2,3,0,1,0,14.8
631,2,2,0,1,0,35.9
631,2,1,0,1,0,52.6
631,5,3,0,1,0,15.8
631,5,0,3,1,0,15
631,5,2,0,1,0,41
631,5,0,2,1,0,4
631,5,1,0,1,0,57.6
631,5,0,1,1,0,5
631,6,3,0,1,0,164.9
631,6,0,3,1,0,5
631,6,3,0,1,1,165
631,6,2,0,1,0,253.9
631,6,0,2,1,0,4
631,6,2,0,1,1,242
631,6,1,0,1,0,428.7
631,6,0,1,1,0,3
631,6,1,0,1,1,417
630,7,3,0,1,1,110
630,7,0,3,1,1,18
630,7,2,0,1,1,453
630,7,0,2,1,1,6
630,7,1,0,1,1,579
630,7,0,1,1,1,6
630,1,3,0,1,1,201
630,1,2,0,1,1,413
630,1,1,0,1,1,636
630,4,3,0,1,1,166
630,4,0,3,1,1,15
630,4,2,0,1,1,435
630,4,0,2,1,1,4
630,4,1,0,1,1,608
630,4,0,1,1,1,5
630,3,3,0,1,0,37.5
630,3,0,3,1,0,8
630,3,3,0,1,1,35
630,3,2,0,1,0,45.5
630,3,0,2,1,0,7
630,3,2,0,1,1,43
630,3,1,0,1,0,84.7
630,3,0,1,1,0,6
630,3,1,0,1,1,80
630,8,3,0,1,0,9.4
630,8,0,3,1,0,18
630,8,2,0,1,0,39.7
630,8,0,2,1,0,6
630,8,1,0,1,0,50.5
630,8,0,1,1,0,6
630,2,3,0,1,0,20.3
630,2,2,0,1,0,41.5
630,2,1,0,1,0,63.8
630,5,3,0,1,0,15.2
630,5,0,3,1,0,15
630,5,2,0,1,0,44.8
630,5,0,2,1,0,4
630,5,1,0,1,0,60.5
630,5,0,1,1,0,5
630,6,3,0,1,0,162.6
630,6,0,3,1,0,5
630,6,3,0,1,1,160
630,6,2,0,1,0,253.4
630,6,0,2,1,0,4
630,6,2,0,1,1,246
630,6,1,0,1,0,426.2
630,6,0,1,1,0,3
630,6,1,0,1,1,416
629,7,3,0,1,1,101
629,7,0,3,1,1,18
629,7,2,0,1,1,443
629,7,0,2,1,1,6
629,7,1,0,1,1,549
629,7,0,1,1,1,6
629,1,3,0,1,1,185
629,1,2,0,1,1,411
629,1,1,0,1,1,618
629,4,3,0,1,1,140
629,4,0,3,1,1,17
629,4,2,0,1,1,414
629,4,0,2,1,1,4
629,4,1,0,1,1,561
629,4,0,1,1,1,5
629,3,3,0,1,0,33.2
629,3,0,3,1,0,8
629,3,3,0,1,1,34
629,3,2,0,1,0,47.6
629,3,0,2,1,0,7
629,3,2,0,1,1,46
629,3,1,0,1,0,82.6
629,3,0,1,1,0,6
629,3,1,0,1,1,82
629,8,3,0,1,0,8.4
629,8,0,3,1,0,18
629,8,2,0,1,0,36.6
629,8,0,2,1,0,6
629,8,1,0,1,0,45.4
629,8,0,1,1,0,6
629,2,3,0,1,0,15.8
629,2,2,0,1,0,39.7
629,2,1,0,1,0,57.3
629,5,3,0,1,0,12.5
629,5,0,3,1,0,17
629,5,2,0,1,0,40.9
629,5,0,2,1,0,4
629,5,1,0,1,0,54
629,5,0,1,1,0,5
629,6,3,0,1,0,158.8
629,6,0,3,1,0,5
629,6,3,0,1,1,158
629,6,2,0,1,0,249.7
629,6,0,2,1,0,4
629,6,2,0,1,1,246
629,6,1,0,1,0,419.6
629,6,0,1,1,0,3
629,6,1,0,1,1,415
628,7,3,0,1,1,99
628,7,0,3,1,1,20
628,7,2,0,1,1,433
628,7,0,2,1,1,6
628,7,1,0,1,1,549
628,7,0,1,1,1,6
628,1,3,0,1,1,155
628,1,2,0,1,1,403
628,1,1,0,1,1,581
628,4,3,0,1,1,125
628,4,0,3,1,1,18
628,4,2,0,1,1,415
628,4,0,2,1,1,5
628,4,1,0,1,1,554
628,4,0,1,1,1,6
628,3,3,0,1,0,31.5
628,3,0,3,1,0,8
628,3,3,0,1,1,32
628,3,2,0,1,0,48.2
628,3,0,2,1,0,8
628,3,2,0,1,1,46
628,3,1,0,1,0,81.8
628,3,0,1,1,0,6
628,3,1,0,1,1,80
628,8,3,0,1,0,7.7
628,8,0,3,1,0,20
628,8,2,0,1,0,33.3
628,8,0,2,1,0,6
628,8,1,0,1,0,42.2
628,8,0,1,1,0,6
628,2,3,0,1,0,11.6
628,2,2,0,1,0,37.2
628,2,1,0,1,0,50.7
628,5,3,0,1,0,10.2
628,5,0,3,1,0,18
628,5,2,0,1,0,37.7
628,5,0,2,1,0,5
628,5,1,0,1,0,49
628,5,0,1,1,0,6
628,6,3,0,1,0,156.7
628,6,0,3,1,0,5
628,6,3,0,1,1,157
628,6,2,0,1,0,246.7
628,6,0,2,1,0,4
628,6,2,0,1,1,249
628,6,1,0,1,0,414.9
628,6,0,1,1,0,3
628,6,1,0,1,1,417
627,7,3,0,1,1,215
627,7,0,3,1,1,20
627,7,2,0,1,1,368
627,7,0,2,1,1,6
627,7,1,0,1,1,591
627,7,0,1,1,1,6
627,1,3,0,1,1,168
627,1,2,0,1,1,399
627,1,1,0,1,1,583
627,4,3,0,1,1,160
627,4,0,3,1,1,18
627,4,2,0,1,1,429
627,4,0,2,1,1,5
627,4,1,0,1,1,600
627,4,0,1,1,1,6
627,3,3,0,1,0,31.5
627,3,0,3,1,0,9
627,3,3,0,1,1,30
627,3,2,0,1,0,48.6
627,3,0,2,1,0,8
627,3,2,0,1,1,46
627,3,1,0,1,0,81.9
627,3,0,1,1,0,6
627,3,1,0,1,1,78
627,8,3,0,1,0,15.1
627,8,0,3,1,0,20
627,8,2,0,1,0,28.2
627,8,0,2,1,0,6
627,8,1,0,1,0,43.8
627,8,0,1,1,0,6
627,2,3,0,1,0,15.1
627,2,2,0,1,0,37.8
627,2,1,0,1,0,54.4
627,5,3,0,1,0,12.6
627,5,0,3,1,0,18
627,5,2,0,1,0,36.3
627,5,0,2,1,0,5
627,5,1,0,1,0,49.9
627,5,0,1,1,0,6
627,6,3,0,1,0,155
627,6,0,3,1,0,5
627,6,3,0,1,1,155
627,6,2,0,1,0,243.6
627,6,0,2,1,0,4
627,6,2,0,1,1,253
627,6,1,0,1,0,410.6
627,6,0,1,1,0,3
627,6,1,0,1,1,420
626,7,3,0,1,1,126
626,7,0,3,1,1,20
626,7,2,0,1,1,481
626,7,0,2,1,1,6
626,7,1,0,1,1,615
626,7,0,1,1,1,6
626,1,3,0,1,1,147
626,1,2,0,1,1,379
626,1,1,0,1,1,542
626,4,3,0,1,1,109
626,4,0,3,1,1,18
626,4,2,0,1,1,391
626,4,0,2,1,1,5
626,4,1,0,1,1,517
626,4,0,1,1,1,6
626,3,3,0,1,0,30.9
626,3,0,3,1,0,9
626,3,3,0,1,1,31
626,3,2,0,1,0,46.3
626,3,0,2,1,0,8
626,3,2,0,1,1,46
626,3,1,0,1,0,79.3
626,3,0,1,1,0,6
626,3,1,0,1,1,79
626,8,3,0,1,0,8.5
626,8,0,3,1,0,20
626,8,2,0,1,0,32.9
626,8,0,2,1,0,6
626,8,1,0,1,0,42
626,8,0,1,1,0,6
626,2,3,0,1,0,10
626,2,2,0,1,0,26.5
626,2,1,0,1,0,37.7
626,5,3,0,1,0,7.6
626,5,0,3,1,0,18
626,5,2,0,1,0,26.6
626,5,0,2,1,0,5
626,5,1,0,1,0,35.4
626,5,0,1,1,0,6
626,6,3,0,1,0,158.4
626,6,0,3,1,0,5
626,6,3,0,1,1,160
626,6,2,0,1,0,238.4
626,6,0,2,1,0,4
626,6,2,0,1,1,253
626,6,1,0,1,0,408.2
626,6,0,1,1,0,3
626,6,1,0,1,1,424
625,7,3,0,1,1,91
625,7,0,3,1,1,18
625,7,2,0,1,1,423
625,7,0,2,1,1,6
625,7,1,0,1,1,520
625,7,0,1,1,1,6
625,1,3,0,1,1,134
625,1,2,0,1,1,420
625,1,1,0,1,1,576
625,4,3,0,1,1,188
625,4,0,3,1,1,17
625,4,2,0,1,1,430
625,4,0,2,1,1,6
625,4,1,0,1,1,630
625,4,0,1,1,1,6
625,3,3,0,1,0,30.7
625,3,0,3,1,0,10
625,3,3,0,1,1,31
625,3,2,0,1,0,46.3
625,3,0,2,1,0,8
625,3,2,0,1,1,50
625,3,1,0,1,0,79.4
625,3,0,1,1,0,6
625,3,1,0,1,1,83
625,8,3,0,1,0,6.2
625,8,0,3,1,0,18
625,8,2,0,1,0,28.4
625,8,0,2,1,0,6
625,8,1,0,1,0,35
625,8,0,1,1,0,6
625,2,3,0,1,0,8.7
625,2,2,0,1,0,26.2
625,2,1,0,1,0,36.3
625,5,3,0,1,0,12.8
625,5,0,3,1,0,17
625,5,2,0,1,0,26.6
625,5,0,2,1,0,6
625,5,1,0,1,0,40.2
625,5,0,1,1,0,6
625,6,3,0,1,0,157.6
625,6,0,3,1,0,5
625,6,3,0,1,1,160
625,6,2,0,1,0,245.3
625,6,0,2,1,0,4
625,6,2,0,1,1,260
625,6,1,0,1,0,413.8
625,6,0,1,1,0,3
625,6,1,0,1,1,431
624,7,3,0,1,1,100
624,7,0,3,1,1,19
624,7,2,0,1,1,454
624,7,0,2,1,1,6
624,7,1,0,1,1,565
624,7,0,1,1,1,6
624,1,3,0,1,1,160
624,1,2,0,1,1,447
624,1,1,0,1,1,632
624,4,3,0,1,1,101
624,4,0,3,1,1,16
624,4,2,0,1,1,429
624,4,0,2,1,1,5
624,4,1,0,1,1,539
624,4,0,1,1,1,5
624,3,3,0,1,0,35.2
624,3,0,3,1,0,10
624,3,3,0,1,1,36
624,3,2,0,1,0,47.2
624,3,0,2,1,0,9
624,3,2,0,1,1,48
624,3,1,0,1,0,84.8
624,3,0,1,1,0,7
624,3,1,0,1,1,86
624,8,3,0,1,0,9.6
624,8,0,3,1,0,19
624,8,2,0,1,0,44
624,8,0,2,1,0,6
624,8,1,0,1,0,54.7
624,8,0,1,1,0,6
624,2,3,0,1,0,15
624,2,2,0,1,0,30.6
624,2,1,0,1,0,47.6
624,5,3,0,1,0,6.6
624,5,0,3,1,0,16
624,5,2,0,1,0,26.6
624,5,0,2,1,0,5
624,5,1,0,1,0,33.8
624,5,0,1,1,0,5
624,6,3,0,1,0,153.1
624,6,0,3,1,0,5
624,6,3,0,1,1,154
624,6,2,0,1,0,247.3
624,6,0,2,1,0,4
624,6,2,0,1,1,262
624,6,1,0,1,0,411
624,6,0,1,1,0,3
624,6,1,0,1,1,427
623,7,3,0,1,1,115
623,7,0,3,1,1,18
623,7,2,0,1,1,432
623,7,0,2,1,1,6
623,7,1,0,1,1,552
623,7,0,1,1,1,6
623,1,3,0,1,1,122
623,1,2,0,1,1,418
623,1,1,0,1,1,560
623,4,3,0,1,1,79
623,4,0,3,1,1,17
623,4,2,0,1,1,452
623,4,0,2,1,1,5
623,4,1,0,1,1,545
623,4,0,1,1,1,5
623,3,3,0,1,0,28.9
623,3,0,3,1,0,10
623,3,3,0,1,1,31
623,3,2,0,1,0,43.6
623,3,0,2,1,0,9
623,3,2,0,1,1,46
623,3,1,0,1,0,75
623,3,0,1,1,0,7
623,3,1,0,1,1,80
623,8,3,0,1,0,9.2
623,8,0,3,1,0,18
623,8,2,0,1,0,38.7
623,8,0,2,1,0,6
623,8,1,0,1,0,48.3
623,8,0,1,1,0,6
623,2,3,0,1,0,9.6
623,2,2,0,1,0,29.6
623,2,1,0,1,0,40.9
623,5,3,0,1,0,6.4
623,5,0,3,1,0,17
623,5,2,0,1,0,33
623,5,0,2,1,0,5
623,5,1,0,1,0,40.6
623,5,0,1,1,0,5
623,6,3,0,1,0,155.8
623,6,0,3,1,0,6
623,6,3,0,1,1,154
623,6,2,0,1,0,265
623,6,0,2,1,0,4
623,6,2,0,1,1,266
623,6,1,0,1,0,432
623,6,0,1,1,0,3
623,6,1,0,1,1,431
622,7,3,0,1,1,119
622,7,0,3,1,1,17
622,7,2,0,1,1,479
622,7,0,2,1,1,6
622,7,1,0,1,1,605
622,7,0,1,1,1,6
622,1,3,0,1,1,129
622,1,2,0,1,1,408
622,1,1,0,1,1,558
622,4,3,0,1,1,93
622,4,0,3,1,1,16
622,4,2,0,1,1,438
622,4,0,2,1,1,4
622,4,1,0,1,1,543
622,4,0,1,1,1,5
622,3,3,0,1,0,28.5
622,3,0,3,1,0,10
622,3,3,0,1,1,31
622,3,2,0,1,0,47.3
622,3,0,2,1,0,9
622,3,2,0,1,1,49
622,3,1,0,1,0,78.8
622,3,0,1,1,0,7
622,3,1,0,1,1,83
622,8,3,0,1,0,9.5
622,8,0,3,1,0,17
622,8,2,0,1,0,44.7
622,8,0,2,1,0,6
622,8,1,0,1,0,54.8
622,8,0,1,1,0,6
622,2,3,0,1,0,10.1
622,2,2,0,1,0,31.5
